checklist_id,term,wave,source_set,baseline_file,baseline_line,baseline_dp_id,baseline_section,baseline_commit,first_use_file,first_use_line,recommended_file,recommended_section,placement_priority,placement_fitness_rating,divergence_match_category,divergence_reliability,divergence_similarity,before_evidence_ref,action_type,decision_detail,reason_code,reason_why,reason_quality,semantic_change_flag,review_attention,after_file,after_line,after_dp_id,after_section,after_commit,after_evidence_ref,phase1_status,final_quality,batch_id,quarantine_status,quarantine_reason,notes,rationale_uuid,rationale_inserted_at_utc,rationale_text_sha256,recommendation_priority,recommendation_used,deviation_permit_path,deviation_permit_sha256,deviation_approved_by,deviation_status,definition_operation,definition_similarity,glossary_definition_sha256,chapter_definition_sha256,definition_normalization_version
WB-051,separator,WB,v2-placement-priority,macros.rst,899,fls_ghqjk6xj85ng,Token Matching,19e75856eac5694e5d613c7c59b429848d333992,lexical-elements.rst,189,lexical-elements.rst,"Lexical Elements, Separators, and Punctuation",medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=separator,move,Promoted separator in Lexical Elements and demoted the macro-matcher repetition usage sentence.,relocate-first-use-owner,"Before, macros.rst:911 tagged separator inside repetition matching mechanics, which made the term definition dependent on macro syntax rules. After, lexical-elements.rst:189 at dp fls_a6t53o8h1vdk defines separator in the lexical chapter where token separation is introduced first, preserving Rust 2021 semantics.",pass,none,none,lexical-elements.rst,189,fls_a6t53o8h1vdk,"Lexical Elements, Separators, and Punctuation",2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,f20d0c7c-7660-45de-af0d-e64cb9feffa7,2026-02-13T00:01:06Z,d46eb64e7b636761849f5466294eb5aa38ecbf894b2de1c90ceb11497b27badd,medium,yes,,,,,promote,0.888889,a24bceb1b00609ff14f8b3d2e2cb7952b868b6afd3354372c22410b33543ed18,807d40a2a057da95ff561600fe1360ef85c509ce26f7410e1651dbace555f2ef,v1
WB-052,struct pattern,WB,v2-placement-priority,expressions.rst,2508,fls_vjdkpr3zml51,Destructuring Assignment,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,765,patterns.rst,Struct Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=struct pattern,move,Promoted struct pattern in Struct Patterns and demoted destructuring-assignment lowering usage in Expressions.,relocate-conceptual-owner,"Before, expressions.rst:2519 attached struct pattern to destructuring assignment lowering, so the term looked like an implementation detail of assignment. After, patterns.rst:769 with dp fls_vjdkpr3zml51 defines struct pattern in Struct Patterns, the owning chapter for pattern forms, with no Rust 2021 semantic change.",pass,none,none,patterns.rst,769,fls_vjdkpr3zml51,Struct Patterns,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,ddb35223-fd80-47a7-b51a-325b10c52bb5,2026-02-13T00:01:07Z,c03265c529aff7445a324af82bb0f26af6056023a95a0e4429039375194458e6,medium,yes,,,,,promote,1.000000,fa42798f63f2912da29da5c187ee0275037800d9477b2d42002bab0a6aaf6244,fa42798f63f2912da29da5c187ee0275037800d9477b2d42002bab0a6aaf6244,v1
WB-053,tuple enum variant,WB,v2-placement-priority,expressions.rst,3491,fls_v1q7n3t5c9xz,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,653,expressions.rst,Path Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple enum variant,move,Confirmed tuple enum variant at the Path Expressions anchor where the canonical sentence already exists and is first-use aligned.,relocate-first-use-owner,"Before at expressions.rst:3491 with dp id fls_v1q7n3t5c9xz, tuple enum variant was embedded in call-expression construction rules and was less discoverable as the primary definition. After at expressions.rst:671 with dp id fls_wb053tupleenumvariant, the canonical glossary text is anchored in Path Expressions at first-use context, improving lookup and preserving Rust 2021 meaning.",pass,none,none,expressions.rst,671,fls_wb053tupleenumvariant,Path Expressions,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,9b92c139-fc30-4e0d-a29f-9c019da74cc9,2026-02-13T01:50:32Z,cf0a80acbc0a6d566a4ffc9351f4dd569288353d1e20f9f45b74f0cfcf426129,medium,yes,,,,,promote,1.000000,27ae9470d30b6028f9773308f203a742868c437298bd66c48339fb140f14c478,27ae9470d30b6028f9773308f203a742868c437298bd66c48339fb140f14c478,v1
WB-054,associated item,WB,v2-placement-priority,macros.rst,640,fls_ckzd25qd213t,Macro Expansion,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,689,associated-items.rst,Associated Items,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=associated item,move,Promoted associated item in Associated Items and demoted macro-expansion context usage.,relocate-conceptual-owner,"Before, macros.rst:648 marked associated item while describing macro expansion contexts, which is not the conceptual owner for item taxonomy. After, associated-items.rst:28 with dp fls_ckzd25qd213t defines associated item in the dedicated Associated Items chapter, improving conceptual ownership while preserving Rust 2021 semantics.",pass,none,none,associated-items.rst,28,fls_ckzd25qd213t,Associated Items,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,015d7cc9-11c8-4f84-9995-fb43ea8bf547,2026-02-13T00:01:07Z,f43f762e8aa12ecd95340204b5d5d030fba5add9adb3ba3d128d93c209353b38,medium,yes,,,,,promote,1.000000,77e50f55400a2c141e0a92d9501531c7b2427c0e40817d04d8b5f7942a6ee51d,77e50f55400a2c141e0a92d9501531c7b2427c0e40817d04d8b5f7942a6ee51d,v1
WB-055,destructor,WB,v2-placement-priority,values.rst,307,fls_4nkzidytpi6,Constant Promotion,19e75856eac5694e5d613c7c59b429848d333992,ownership-and-deconstruction.rst,389,ownership-and-deconstruction.rst,Destructors,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=destructor,move,Promoted destructor in Destructors and demoted constant-promotion eligibility usage in Values.,relocate-conceptual-owner,"Before, values.rst:311 labeled destructor in a constant-promotion restriction bullet, where the term appears only as a prerequisite check. After, ownership-and-deconstruction.rst:396 with dp fls_4nkzidytpi6 defines destructor in the Destructors section that owns lifetime-end behavior, preserving Rust 2021 semantics.",pass,none,none,ownership-and-deconstruction.rst,396,fls_4nkzidytpi6,Destructors,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,77e12464-9c54-40e0-a750-4f18e1743ffc,2026-02-13T00:01:07Z,f9beaf4d625117c2938c9a161fee75c120660e43e0d93a299999d42cdc6e5abb,medium,yes,,,,,promote,1.000000,603aa68cde52a99683454537f4cffabc6ddf58a4c18def037450830920f8d737,603aa68cde52a99683454537f4cffabc6ddf58a4c18def037450830920f8d737,v1
WB-056,escaped character,WB,v2-placement-priority,general.rst,293,fls_TXk2yFGh8at5,Method of Description and Syntax Notation,19e75856eac5694e5d613c7c59b429848d333992,lexical-elements.rst,1132,lexical-elements.rst,Character Literals,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=escaped character,move,Promoted escaped character in Character Literals and demoted syntax-notation example markup in General.,relocate-conceptual-owner,"Before, general.rst:293 used escaped character in notation guidance examples, which describes documentation syntax rather than literal semantics. After, lexical-elements.rst:1136 at dp fls_TXk2yFGh8at5 defines escaped character in Character Literals where parsing rules are specified, improving conceptual ownership with no Rust 2021 semantic change.",pass,none,none,lexical-elements.rst,1136,fls_TXk2yFGh8at5,Character Literals,2251975a0320d0960a4537efda198978107f8d57,,completed,resolved-high,batch-015,,,,af652d6b-42c0-4af8-ba8c-342c17181f0e,2026-02-13T00:01:07Z,68150da7aa204ef6992bde169116cf9ac25fe7d531de848207e2f24633094f88,medium,yes,,,,,promote,1.000000,a8de30dba898cd2448bc5dbbc3a096819b5349e5302257da43cf94fd78f708e0,a8de30dba898cd2448bc5dbbc3a096819b5349e5302257da43cf94fd78f708e0,v1
WB-057,generic substitution,WB,v2-placement-priority,types-and-traits.rst,1492,fls_dCIIVXGhXDlO,Type Parameters,19e75856eac5694e5d613c7c59b429848d333992,generics.rst,355,generics.rst,Generic Arguments,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=generic substitution,move,Moved generic substitution ownership into Generic Arguments by promoting the existing chapter sentence and demoting the old type-parameter usage marker.,relocate-conceptual-owner,"Before at types-and-traits.rst:1492 with dp id fls_dCIIVXGhXDlO, generic substitution appeared inside Type Parameters wording and was weaker for direct term discoverability. After at generics.rst:355 with dp id fls_8j3ARLPm65vI, the canonical sentence is defined in Generic Arguments where substitution is introduced, improving ownership and preserving Rust 2021 semantics without normative change.",pass,none,none,generics.rst,355,fls_8j3ARLPm65vI,Generic Arguments,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,85df6734-afd6-470d-98a6-cbcd7647a0ae,2026-02-13T01:50:43Z,bdb7d99464bb3b1382e079db5ef958cedcbc5ba7ee8d7a43ad890c098ad1ce15,medium,yes,,,,,promote,1.000000,8f7117896d5e8bb688c6fa818c21dd464118d3b6ef7daca59e324eb521de5776,8f7117896d5e8bb688c6fa818c21dd464118d3b6ef7daca59e324eb521de5776,v1
WB-058,trait implementation,WB,v2-placement-priority,expressions.rst,1457,fls_ry3an0mwb63g,Arithmetic Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1463,expressions.rst,Compound Assignment Expressions,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=trait implementation,move,Retained the trait implementation definition in Expressions at the existing chapter-owned anchor and confirmed glossary-equivalent wording.,no-change-not-mislocated,"Before and after at expressions.rst:1490 with dp id fls_ry3an0mwb63g, trait implementation remains in Expressions where operator semantics and discoverability already rely on the same definition. The chapter sentence is glossary-aligned and chapter-owned, so keeping this anchor avoids churn and preserves Rust 2021 meaning with no semantic change.",pass,none,none,expressions.rst,1490,fls_ry3an0mwb63g,Arithmetic Expressions,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,8af2eef3-c44f-4f2e-b8f3-e593c1a030b9,2026-02-13T01:50:54Z,d5a95d1eea70c76577e0e084a2dd3ba6e1921b3de886c1fdc3e31bda820c38d3,medium,yes,,,,,promote,1.000000,f360e8b84d81a958aa6dbbb57c66fe2026fcf7994cb77345d908835ad8337df7,f360e8b84d81a958aa6dbbb57c66fe2026fcf7994cb77345d908835ad8337df7,v1
WB-059,function,WB,v2-placement-priority,macros.rst,312,fls_ejbddhggstd2,Procedural Macros,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,320,functions.rst,Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=function,move,Promoted the canonical function definition in Functions and demoted the procedural-macro-local function marker to normal term usage.,relocate-conceptual-owner,"Before at macros.rst:312 with dp id fls_ejbddhggstd2, function was marked definition-only within Procedural Macros, which weakened concept ownership and first-use navigation. After at functions.rst:52 with dp id fls_gn1ngtx2tp2s, the canonical glossary sentence defines function in its owning chapter, improving discoverability while preserving Rust 2021 semantics.",pass,none,none,functions.rst,52,fls_gn1ngtx2tp2s,Functions,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,a50978a0-4487-4ed4-9b44-955d6204d592,2026-02-13T01:51:07Z,495608f849606185604a847ea962766515b3a2c50a0630169dd0a19e41d5fdb6,medium,yes,,,,,promote,1.000000,b7d2c95a8866adc2a2bf62f7312a5c9e2caaa8ac08d878c5a25e30c08cb85fd1,b7d2c95a8866adc2a2bf62f7312a5c9e2caaa8ac08d878c5a25e30c08cb85fd1,v1
WB-060,type path,WB,v2-placement-priority,macros.rst,874,fls_h2zikgmazoxx,Token Matching,19e75856eac5694e5d613c7c59b429848d333992,macros.rst,877,entities-and-resolution.rst,Paths,medium,questionable,exact_match,high,,inputs/fls-pr6-placement-fitness-v2.json:term=type path,move,Inserted the canonical type path sentence in Paths and demoted the token-matching-local definition marker in Macros to term usage.,relocate-conceptual-owner,"Before at macros.rst:874 with dp id fls_h2zikgmazoxx, type path was defined inside Token Matching fragment-specifier rules, which was weaker for ownership and discoverability of path concepts. After at entities-and-resolution.rst:373 with dp id fls_wb060typepath, the canonical glossary sentence is defined in Paths and reader lookup improves while Rust 2021 meaning remains unchanged.",pass,none,none,entities-and-resolution.rst,373,fls_wb060typepath,Paths,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,8ad8b16a-f362-4b66-92aa-97a33c0debe1,2026-02-13T01:51:17Z,f06b1f8e52c60f463a75d0ff6f6b82e09abc5744506b553a69272ea764653544,medium,yes,,,,,insert,1.000000,7d077009071a71d3397184fcf5457b8d6c12f14ead9a79389ad964a0a409dd77,7d077009071a71d3397184fcf5457b8d6c12f14ead9a79389ad964a0a409dd77,v1
WB-061,inherent implementation,WB,v2-placement-priority,entities-and-resolution.rst,1447,fls_v0n0bna40dqr,Method Resolution,19e75856eac5694e5d613c7c59b429848d333992,implementations.rst,57,entities-and-resolution.rst,Path Expression Resolution,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=inherent implementation,move,Confirmed inherent implementation at the Path Expression Resolution anchor where the chapter now contains the canonical definition wording.,relocate-conceptual-owner,"Before at entities-and-resolution.rst:1447 with dp id fls_v0n0bna40dqr, inherent implementation appeared in Method Resolution context and was weaker for direct ownership placement. After at entities-and-resolution.rst:1746 with dp id fls_wb061inherentimpl, the canonical glossary sentence is anchored in Path Expression Resolution, improving discoverability and preserving Rust 2021 semantics with no normative change.",pass,none,none,entities-and-resolution.rst,1746,fls_wb061inherentimpl,Path Expression Resolution,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,70ec57e6-4987-412e-a78a-6b5024d4e61c,2026-02-13T01:51:26Z,537b3cd8df63d8dc3052c12b2db00ab47255731d0a610ade28cda5dcaf59b79c,medium,yes,,,,,promote,1.000000,ea4c03c4231988705669c6ed14ff072d8a279faa44bbe6c2ac8c7a96902d8cfa,ea4c03c4231988705669c6ed14ff072d8a279faa44bbe6c2ac8c7a96902d8cfa,v1
WB-062,self parameter,WB,v2-placement-priority,types-and-traits.rst,3125,fls_ymeo93t4mz4,Object Safety,19e75856eac5694e5d613c7c59b429848d333992,types-and-traits.rst,3560,functions.rst,Functions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=self parameter,move,Promoted the canonical self parameter sentence in Functions and kept Object Safety as usage context.,relocate-conceptual-owner,"Before, Object Safety carried self parameter in a trait-object constraint bullet, which is not the chapter owner for function parameter forms. After, Functions defines self parameter directly at its existing anchor, improving ownership and first-read lookup while preserving Rust 2021 semantics.",pass,none,none,functions.rst,71,fls_ymeo93t4mz4,Functions,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,2f6e7e2c-4d1b-44c7-9e4b-e58d0b413fb0,2026-02-13T00:41:25Z,a520484a837bf635cbffe7bce59a88a81d42932a57058e398e8a8f346a8de15a,medium,yes,,,,,promote,1.000000,66c4b5cf3a095b0f4e4dae32d84d62fb0259748cda3c40b8104aaac2a5406958,66c4b5cf3a095b0f4e4dae32d84d62fb0259748cda3c40b8104aaac2a5406958,v1
WB-063,tuple,WB,v2-placement-priority,expressions.rst,3505,fls_m8n4t5c1k0pz,Call Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3192,expressions.rst,Tuple Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=tuple,move,Confirmed tuple in Tuple Expressions where the existing chapter sentence is already canonical and first-use discoverable.,relocate-first-use-owner,"Before at expressions.rst:3505 with dp id fls_m8n4t5c1k0pz, tuple appeared in call-expression context and was less direct for ownership and term lookup. After at expressions.rst:3228 with dp id fls_wb063tuple, the canonical glossary definition is anchored in Tuple Expressions at first-use context, improving discoverability while preserving Rust 2021 semantics.",pass,none,none,expressions.rst,3228,fls_wb063tuple,Tuple Expressions,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,5ee8a530-4962-45fa-8596-ffe9e09a8639,2026-02-13T01:51:36Z,31c0a36877b838c7a4276aaab223df67bbb9bd485554fdfa96a7f481246f74cb,medium,yes,,,,,promote,1.000000,a1ed698a2c52f3ce951d404c75f3382477dc50fd73fe46ddea58fe4ee16eafa5,a1ed698a2c52f3ce951d404c75f3382477dc50fd73fe46ddea58fe4ee16eafa5,v1
WB-064,type parameter,WB,v2-placement-priority,expressions.rst,1463,fls_8imzo7agyx0k,Arithmetic Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1479,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=type parameter,move,Promoted the existing canonical type parameter sentence in Generic Parameters and removed the arithmetic-expression-local definition marker.,relocate-conceptual-owner,"Before, Arithmetic Expressions carried a local type parameter marker tied to operator rules, which weakened conceptual ownership. After, Generic Parameters now hosts the canonical definition sentence at its chapter owner anchor, improving navigation and preserving Rust 2021 semantics with no normative change.",pass,none,none,generics.rst,105,fls_95eooah0vcqx,Generic Parameters,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,0fee5160-67f1-4d7e-9753-cfcab14981f2,2026-02-13T00:41:26Z,220ad2ca1da5061b04438fb68dbc4c602373853791c5de738ca9f95f4a65820b,medium,yes,,,,,promote,1.000000,14f4076bff348aad2568245f342d9dfee3a6ea081edce07852899140cf6d30d3,14f4076bff348aad2568245f342d9dfee3a6ea081edce07852899140cf6d30d3,v1
WB-065,implicit borrow,WB,v2-placement-priority,expressions.rst,509,fls_zepwytjwy049,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,553,ownership-and-deconstruction.rst,Borrowing,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=implicit borrow,move,Promoted the canonical implicit borrow sentence in Borrowing and kept Place Expressions occurrences as usage.,relocate-conceptual-owner,"Before, Place Expressions used implicit borrow as contextual terminology, so the definition signal was embedded in expression-context bullets. After, Borrowing carries the glossary-aligned definition sentence at its owner location, improving discoverability and preserving Rust 2021 behavior unchanged.",pass,none,none,ownership-and-deconstruction.rst,183,fls_zepwytjwy049,Borrowing,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,530c7cf0-aaec-4b2d-b0f2-b9cf2da432f5,2026-02-13T00:41:45Z,db4f865b3bfc96be96a53258f2893d9dbbb442a435e1f93d7dfaf975c4a85233,medium,yes,,,,,promote,1.000000,9823e2a9e2fbfbfee04cb8d9382e1e5d933c98f60f30f400ba4a96476878488d,9823e2a9e2fbfbfee04cb8d9382e1e5d933c98f60f30f400ba4a96476878488d,v1
WB-066,associated type,WB,v2-placement-priority,expressions.rst,1172,fls_8cz4rdrklaj4,Dereference Expression,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,1231,associated-items.rst,Associated Items,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=associated type,move,Promoted the canonical associated type sentence in Associated Items and demoted dereference-expression-local wording to term usage.,relocate-conceptual-owner,"Before, Dereference Expression referenced associated type inside deref mechanics, which obscured the term owner and made lookup harder. After, Associated Items now contains the canonical chapter-owned definition sentence, improving ownership and discoverability while keeping Rust 2021 semantics unchanged.",pass,none,none,associated-items.rst,32,fls_8cz4rdrklaj4,Associated Items,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,a0656bd9-f567-49c1-9195-9098bf49271e,2026-02-13T00:42:20Z,038aebd2d759b5e51b6ebedf3939130119b00cd63cb3a0ee9ba7d1530f647b3c,medium,yes,,,,,promote,1.000000,21c01b0be0d13f6f2398e51efbd825679fd7a93278db757996fdcd69bbf2ec07,21c01b0be0d13f6f2398e51efbd825679fd7a93278db757996fdcd69bbf2ec07,v1
WB-067,binding argument,WB,v2-placement-priority,generics.rst,436,fls_ltch5eivxgaa,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,3889,expressions.rst,Closure Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=binding argument,move,Inserted the canonical binding argument definition in Closure Expressions and demoted Generic Conformance’s conformance-only sentence.,relocate-first-use-owner,"Before, Generic Conformance defined binding argument only in a conformance rule, so readers met the term earlier in closure return-type wording without a chapter definition. After, Closure Expressions now includes the canonical sentence at first-use context, improving ordering and discoverability with no Rust 2021 semantic change.",pass,none,none,expressions.rst,3919,fls_wb067bindingarg,Closure Expressions,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,82ffcf3d-5ab2-4350-bf78-7389047500f2,2026-02-13T00:42:20Z,1abb63602cc9e835133848e5526f74220d7f6d989f743ba3df1afcd81bf61bbf,medium,yes,,,,,insert,1.000000,722096d9e2d594202dd9d10f2692b8435d90d95824a72fd74d68e02ebf630df0,722096d9e2d594202dd9d10f2692b8435d90d95824a72fd74d68e02ebf630df0,v1
WB-068,future,WB,v2-placement-priority,expressions.rst,5059,fls_sjz5s71hwm7l,Await Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,5058,expressions.rst,Await Expressions,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=future,move,Kept future in Await Expressions where the chapter already defines the term at first-use and in immediate operational context.,relocate-first-use-owner,"Before at expressions.rst:5059 with dp id fls_sjz5s71hwm7l, future was only implicitly introduced through await-expression wording and was less discoverable as its own anchor. After at expressions.rst:5098 with dp id fls_wb068future, a standalone canonical-aligned definition sits in Await Expressions at first-use context, improving lookup and preserving Rust 2021 semantics.",pass,none,none,expressions.rst,5098,fls_wb068future,Await Expressions,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,5cefcc91-31e1-4007-976c-382fa19892bb,2026-02-13T01:51:46Z,d288e0aa55955ce2e434b99026c5aa2a33090d664bb21b1a559a0e6afbc281fc,medium,yes,,,,,promote,0.916667,ab6a62659bd64beb55619bb156922d2ce3b754256c9847fb3ad1abd78cbe5639,312e2c586168e82c302ca543d2942e42d2cbdffd5a45f36a9641ccccadc438f2,v1
WB-069,label,WB,v2-placement-priority,expressions.rst,3994,fls_1MTa81vtePN8,Loop Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,887,expressions.rst,Named Blocks,medium,questionable,moderate_divergence,medium,,inputs/fls-pr6-placement-fitness-v2.json:term=label,move,Confirmed label in Named Blocks where the chapter-owned sentence is canonical and positioned at early first-use context.,relocate-first-use-owner,"Before at expressions.rst:3994 with dp id fls_1MTa81vtePN8, label appeared under Loop Expressions and was less discoverable when entering named-block control flow. After at expressions.rst:921 with dp id fls_wb069label, the canonical definition is anchored in Named Blocks where first-use occurs earlier, improving ownership and preserving Rust 2021 semantics without meaning change.",pass,none,none,expressions.rst,921,fls_wb069label,Named Blocks,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,e97d5e70-e1fe-4105-b16d-2b32768269dc,2026-02-13T01:51:56Z,4a580b23b3f8d891480adddfe47dbdfb4246b56a9ecca4a1ab344e6e2d679976,medium,yes,,,,,promote,1.000000,a4696e68792717836f8d1130fdd302f9198ae777117f1e0d49d6e44d9499d5ef,a4696e68792717836f8d1130fdd302f9198ae777117f1e0d49d6e44d9499d5ef,v1
WB-070,static initializer,WB,v2-placement-priority,expressions.rst,328,fls_t17h5h6a6v4c,Constant Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,2529,values.rst,Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=static initializer,move,Promoted the canonical static initializer sentence in Statics and demoted Constant Expressions list usage.,relocate-conceptual-owner,"Before, Constant Expressions marked static initializer inside a context enumeration, which was not a chapter-owned definition home. After, Statics carries the canonical definition sentence at its owner anchor, improving ownership and navigation while preserving Rust 2021 semantics.",pass,none,none,values.rst,201,fls_t17h5h6a6v4c,Statics,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,bbbd0cc3-5094-4147-8176-b653a4803bc7,2026-02-13T00:42:51Z,3d88e05f234759b298691ea0c4c998796edbc02b36bd41780456f2b217b2a2b5,medium,yes,,,,,promote,1.000000,59511acffdadc32483c2a3c7af35e4822123c748a1b9a995e956c45a594f2d21,59511acffdadc32483c2a3c7af35e4822123c748a1b9a995e956c45a594f2d21,v1
WB-071,arity,WB,v2-placement-priority,patterns.rst,1074,fls_ivWBnhfOZUrW,Tuple Struct Patterns,19e75856eac5694e5d613c7c59b429848d333992,patterns.rst,1163,patterns.rst,Tuple Patterns,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=arity,move,Confirmed arity in Tuple Patterns where the existing sentence is already canonical and naturally discoverable in deconstruction rules.,relocate-first-use-owner,"Before at patterns.rst:1074 with dp id fls_ivWBnhfOZUrW, arity was coupled to tuple-struct-pattern positioning text and was weaker for direct definition lookup. After at patterns.rst:1153 with dp id fls_wb071arity, the canonical glossary wording is anchored in Tuple Patterns where first-use deconstruction behavior is explained, improving discoverability while preserving Rust 2021 semantics.",pass,none,none,patterns.rst,1153,fls_wb071arity,Tuple Patterns,215baf8847a28b6fe3b29e8e77a2418d3ee64a63,,completed,resolved-high,batch-020,,,,c1c856db-99b5-4584-a070-1cd2dff74716,2026-02-13T01:52:06Z,3db138e2e2a9ee2f49750139c1d05ce7d69e37082c952759481333310bc85800,medium,yes,,,,,promote,1.000000,d6c873ff4dcfbef2a7977f456570b6588de26c2c56a9decf7ca02125b40701f5,d6c873ff4dcfbef2a7977f456570b6588de26c2c56a9decf7ca02125b40701f5,v1
WB-072,constant parameter,WB,v2-placement-priority,generics.rst,441,fls_gb3mpt5rxjoa,Generic Conformance,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,313,generics.rst,Generic Parameters,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=constant parameter,move,Promoted the canonical constant parameter definition in Generic Parameters and demoted Generic Conformance marker usage.,relocate-conceptual-owner,"Before, Generic Conformance carried constant parameter in argument-check wording, which weakened chapter ownership for the core generic concept. After, Generic Parameters now has the canonical sentence as its chapter definition, improving discoverability and preserving Rust 2021 meaning without normative change.",pass,none,none,generics.rst,84,fls_vpcqgec83ybt,Generic Parameters,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,5123d911-d417-4628-9835-c65b793ca03d,2026-02-13T00:43:25Z,d48dfe1dcbb5a394de7cfdf015b2158e8d99a7f9a2e31d9678cd373924cfcb28,medium,yes,,,,,promote,1.000000,85e40564026eeadec5ec759594fac76c3c52b414865d8e0ab1cedf1536cb3330,85e40564026eeadec5ec759594fac76c3c52b414865d8e0ab1cedf1536cb3330,v1
WB-073,mutable static,WB,v2-placement-priority,expressions.rst,468,fls_doi4z6u55bi7,Place Expressions,19e75856eac5694e5d613c7c59b429848d333992,expressions.rst,661,values.rst,Statics,medium,questionable,significant_reword,low,,inputs/fls-pr6-placement-fitness-v2.json:term=mutable static,move,Promoted mutable static in Statics and removed mutable-place-expression-local definition emphasis.,relocate-conceptual-owner,"Before, Place Expressions marked mutable static as part of mutability context, which did not provide the chapter-owned definition home. After, Statics carries the canonical mutable static sentence at its owner anchor, improving ownership and lookup while preserving Rust 2021 semantics.",pass,none,none,values.rst,187,fls_doi4z6u55bi7,Statics,d076cff76794857e3095e285e372394607f94ac8,,completed,resolved-high,batch-018,,,,def536cf-763f-4ecf-915e-b1cb97a7084b,2026-02-13T00:43:26Z,359d03ad79f3f0217fc2310fdc27ea96db241bba793c51a5d71b9a5ab15f0146,medium,yes,,,,,promote,0.777778,f1c66770d9da0af9b3649647d4d612f0b6343745991b3db19726ca1e82c379ee,80a6756358d57f2eb1d1c6393bcfca546920a63c99fe4a030d3f93f53051e223,v1
